,Hospital Name,Beds,City,State,Estimated Ventilators,Statewide Ventilators per Bed
5785,Southeast Georgia Health System - Camden Campus,40,Saint Marys,GA,3.0236925744004624,0.07559231436001156
5786,Southeast Health Center of Stoddard County,48,Dexter,MO,3.347699475829936,0.06974373907979033
5787,Southeast Health Medical Center,327,Dothan,AL,17.123342250554956,0.05236496101087142
5788,Southeast Hospital,194,Cape Girardeau,MO,13.530285381479324,0.06974373907979033
5789,Southeast Louisiana Veterans Health Care System,0,New Orleans,LA,0.0,0.05631156697471311
5790,Southeast Missouri Mental Health Center,338,Farmington,MO,23.57338380896913,0.06974373907979033
5791,Southeast Regional Medical Center,14,Kentwood,LA,0.7883619376459835,0.05631156697471311
5792,Southeast Rehabilitation Hospital,10,Lake Village,AR,0.5826046939714681,0.058260469397146804
5793,Southeastern Med,90,Cambridge,OH,6.933826435548529,0.07704251595053921
5794,Southeastern Regional Medical Center,371,Lumberton,NC,24.913215510419416,0.06715152428684479
5795,Southern Arizona VA Health Care System,0,Tucson,AZ,0.0,0.0800122249388753
5796,Southern California Hospital at Culver City,406,Culver City,CA,31.68538873359549,0.07804282939309234
5797,Southern California Hospital at Hollywood,612,Hollywood,CA,47.76221158857251,0.07804282939309234
5798,Southern California Hospital at Van Nuys,0,Van Nuys,CA,0.0,0.07804282939309234
5799,Southern Coos Hospital & Health Center,19,Bandon,OR,1.2785284280936455,0.06729096989966556
5800,Southern Hills Hospital & Medical Center,186,Las Vegas,NV,16.729335881509794,0.08994266602962254
5801,Southern Indiana Rehab Hospital,60,New Albany,IN,4.570482301800869,0.07617470503001449
5802,Southern Inyo Hospital,37,Lone Pine,CA,2.887584687544417,0.07804282939309234
5803,Southern Kentucky Rehabilitation Hospital,60,Bowling Green,KY,3.431981194623591,0.05719968657705985
5804,Southern Nevada Adult Mental Health Services,289,Las Vegas,NV,25.993430482560914,0.08994266602962254
5805,Southern New Hampshire Medical Center,160,Nashua,NH,10.64951768488746,0.06655948553054662
5806,Southern Ocean Medical Center,174,Manahawkin,NJ,10.37317082949124,0.05961592430742092
5807,Southern Ohio Medical Center,213,Portsmouth,OH,16.41005589746485,0.07704251595053921
5808,Southern Regional Medical Center,264,Riverdale,GA,19.956370991043052,0.07559231436001156
5809,Southern Surgical Hospital,37,Slidell,LA,2.083527978064385,0.05631156697471311
5810,Southern Tennessee - Lawrenceburg,99,Lawrenceburg,TN,6.991759776536313,0.07062383612662942
5811,Southern Tennessee - Sewanee,0,Sewanee,TN,0.0,0.07062383612662942
5812,Southern Tennessee - Winchester,198,Winchester,TN,13.983519553072625,0.07062383612662942
5813,Southern Tennessee Regional Health System,95,Pulaski,TN,6.709264432029795,0.07062383612662942
5814,Southern Virginia Mental Health Institute,72,Danville,VA,4.783743400737126,0.0664408805657934
5815,Southern Virginia Regional Medical Center,80,Emporia,VA,5.315270445263472,0.0664408805657934
5816,Southside Hospital,278,Bay Shore,NY,19.577831957989495,0.07042385596399099
5817,Southside Regional Medical Center,300,Petersburg,VA,19.932264169738023,0.0664408805657934
5818,Southview Medical Center,0,Centerville,OH,0.0,0.07704251595053921
5819,Southwell Medical,140,Adel,GA,10.582924010401618,0.07559231436001156
5820,Southwest General Health Center,248,Middleburg Heights,OH,19.106543955733724,0.07704251595053921
5821,Southwest General Hospital,225,San Antonio,TX,16.019905400078834,0.07119957955590593
5822,Southwest Georgia Regional Medical Center,105,Cuthbert,GA,7.937193007801214,0.07559231436001156
5823,Southwest Health,113,Platteville,WI,6.433315761729046,0.05693199789140749
5824,Southwest Health System,25,Cortez,CO,1.9049407444500084,0.07619762977800033
5825,Southwest Healthcare Services Hospital,63,Bowman,ND,3.0312750601443463,0.048115477145148355
5826,Southwest Medical Center,89,Liberal,KS,4.825527426160337,0.05421940928270042
5827,Southwest Mississippi Regional Medical Center,160,McComb,MS,10.470598246957705,0.06544123904348566
5828,Southwest Orthopaedic and Reconstructive Specialists,10,Oklahoma City,OK,0.5873948245753294,0.058739482457532945
5829,Southwestern Medical Center,140,Lawton,OK,8.223527544054612,0.058739482457532945
5830,Southwestern Vermont Medical Center,78,Bennington,VT,5.899159663865546,0.07563025210084033
5831,Southwestern Virginia Mental Health Institute,134,Marion,VA,8.903077995816316,0.0664408805657934
5832,Southwood Psychiatric Hospital,0,Pittsburgh,PA,0.0,0.07063319033218464
5833,SOVAH Health Danville,342,Danville,VA,22.722781153501344,0.0664408805657934
5834,SOVAH Health Martinsville,220,Martinsville,VA,14.616993724474549,0.0664408805657934
5835,Spalding Rehabilitation Hospital,58,Aurora,CO,4.419462527124019,0.07619762977800033
5836,Spanish Peaks Regional Health Center,25,Walsenburg,CO,1.9049407444500084,0.07619762977800033
5837,Sparrow Carson Hospital,48,Carson City,MI,3.1462843352970404,0.06554759031868834
5838,Sparrow Clinton Hospital,25,Saint Johns,MI,1.6386897579672086,0.06554759031868834
5839,Sparrow Eaton Hospital,25,Charlotte,MI,1.6386897579672086,0.06554759031868834
5840,Sparrow Hospital,632,Lansing,MI,41.42607708141103,0.06554759031868834
5841,Sparrow Ionia Hospital,22,Ionia,MI,1.4420469870111434,0.06554759031868834
5842,Sparrow Specialty Hospital,36,Lansing,MI,2.3597132514727805,0.06554759031868834
5843,Sparta Community Hospital,25,Sparta,IL,1.6954250667605717,0.06781700267042287
5844,Spartanburg Hospital for Restorative Care,92,Spartanburg,SC,6.477815699658703,0.07041104021368155
5845,Spartanburg Medical Center,493,Spartanburg,SC,34.71264282534501,0.07041104021368155
5846,Spartanburg Medical Center - Mary Black Campus,145,Spartanburg,SC,10.209600830983826,0.07041104021368155
5847,Spartanburg Rehabilitation Institute,40,Spartanburg,SC,2.816441608547262,0.07041104021368155
5848,Spaulding Hospital for Continuing Medical Care Cambridge,180,Cambridge,MA,12.410145921065519,0.06894525511703066
5849,Spaulding Rehabilitation Hospital Boston,132,Boston,MA,9.100773675448048,0.06894525511703066
5850,Spaulding Rehabilitation Hospital of the Cape Cod,60,East Sandwich,MA,4.13671530702184,0.06894525511703066
5851,Speare Memorial Hospital,25,Plymouth,NH,1.6639871382636655,0.06655948553054662
5852,Specialists Hospital Shreveport,15,Shreveport,LA,0.8446735046206967,0.05631156697471311
5853,Specialty Hospital Monroe,32,Monroe,LA,1.8019701431908195,0.05631156697471311
5854,Specialty Hospital of Central Jersey,50,Lakewood,NJ,2.980796215371046,0.05961592430742092
5855,Specialty Hospital of Lorain,28,Amherst,OH,2.1571904466150977,0.07704251595053921
5856,Specialty Rehabilitation Hospital,12,Coushatta,LA,0.6757388036965573,0.05631156697471311
5857,Spectrum Health Big Rapids Hospital,49,Big Rapids,MI,3.2118319256157286,0.06554759031868834
5858,Spectrum Health Blodgett Hospital,291,Grand Rapids,MI,19.07434878273831,0.06554759031868834
5859,Spectrum Health Butterworth Hospital,1387,Grand Rapids,MI,90.91450777202073,0.06554759031868834
5860,Spectrum Health Gerber Memorial Hospital,25,Fremont,MI,1.6386897579672086,0.06554759031868834
5861,Spectrum Health Helen DeVos Children's Hospital,0,Grand Rapids,MI,0.0,0.06554759031868834
5862,Spectrum Health Kelsey Hospital,43,Lakeview,MI,2.8185463837035987,0.06554759031868834
5863,Spectrum Health Ludington Hospital,45,Ludington,MI,2.9496415643409755,0.06554759031868834
5864,Spectrum Health Pennock,25,Hastings,MI,1.6386897579672086,0.06554759031868834
5865,Spectrum Health Reed City Hospital,75,Reed City,MI,4.916069273901626,0.06554759031868834
5866,Spectrum Health United Hospital,88,Greenville,MI,5.768187948044574,0.06554759031868834
5867,Spencer Hospital,64,Spencer,IA,3.9898780768345987,0.062341844950540605
5868,Spokane VA Medical Center,0,Spokane,WA,0.0,0.061870929544108944
5869,Spooner Health,20,Spooner,WI,1.1386399578281496,0.05693199789140749
5870,Spotsylvania Regional Medical Center,133,Fredericksburg,VA,8.836637115250523,0.0664408805657934
5871,Spring Grove Hospital Center,639,Catonsville,MD,46.032731121021996,0.07203870284979969
5872,Spring Harbor Hospital,100,Westbrook,ME,5.728051391862955,0.05728051391862955
5873,Spring Mountain Sahara,30,Las Vegas,NV,2.6982799808886764,0.08994266602962254
5874,Spring Mountain Treatment Center,110,Las Vegas,NV,9.89369326325848,0.08994266602962254
5875,Spring Valley Hospital Medical Center,359,Las Vegas,NV,32.289417104634495,0.08994266602962254
5876,Spring View Hospital,75,Lebanon,KY,4.289976493279489,0.05719968657705985
5877,Springbrook Hospital,66,Brooksville,FL,4.5570143798393685,0.06904567242180862
5878,Springfield Hospital,0,Springfield,PA,0.0,0.07063319033218464
5879,Springfield Hospital,35,Springfield,VT,2.6470588235294117,0.07563025210084033
5880,Springfield Hospital Center,522,Sykesville,MD,37.604202887595434,0.07203870284979969
5881,Springhill Medical Center,58,Springhill,LA,3.2660708845333604,0.05631156697471311
5882,Springhill Medical Center,209,Mobile,AL,10.944276851272127,0.05236496101087142
5883,Springwoods Behavioral Health,80,Fayetteville,AR,4.660837551771745,0.058260469397146804
5884,SSM Health Cardinal Glennon Children's Hospital,0,Saint Louis,MO,0.0,0.06974373907979033
5885,SSM Health Saint Clare Hospital - Fenton,180,Fenton,MO,12.553873034362258,0.06974373907979033
5886,SSM Health Saint Joseph Hospital-Saint Charles,256,Saint Charles,MO,17.854397204426323,0.06974373907979033
5887,SSM Health Bone & Joint Hospital at St. Anthony,33,Oklahoma City,OK,1.9384029210985871,0.058739482457532945
5888,SSM Health DePaul Hospital - St. Louis,516,Bridgeton,MO,35.98776936517181,0.06974373907979033
5889,SSM Health Good Samaritan Hospital - Mount Vernon,134,Mount Vernon,IL,9.087478357836664,0.06781700267042287
5890,SSM Health Rehabilitation Hospital - Bridgeton,0,Bridgeton,MO,0.0,0.06974373907979033
5891,SSM Health Rehabilitation Hospital at Richmond Heights,125,St. Louis,MO,8.717967384973791,0.06974373907979033
5892,SSM Health Rehabilitation Hospital- Lake Saint Louis,0,Lake Saint Louis,MO,0.0,0.06974373907979033
5893,SSM Health Saint Anthony Hospital - Oklahoma City,600,Oklahoma City,OK,35.24368947451977,0.058739482457532945
5894,SSM Health Saint Anthony South,0,Oklahoma City,OK,0.0,0.058739482457532945
5895,SSM Health Saint Clare Hospital -Baraboo,43,Baraboo,WI,2.4480759093305218,0.05693199789140749
5896,SSM Health Saint Joseph Health Center - Wentzville,86,Wentzville,MO,5.997961560861968,0.06974373907979033
5897,SSM Health Saint Joseph Hospital - Lake Saint Louis,199,Lake Saint Louis,MO,13.879004076878275,0.06974373907979033
5898,SSM Health Saint Louis University Hospital,327,Saint Louis,MO,22.806202679091438,0.06974373907979033
5899,SSM Health Saint Mary's Hospital - Audrain,60,Mexico,MO,4.184624344787419,0.06974373907979033
5900,SSM Health Saint Mary's Hospital - Jefferson City,167,Jefferson City,MO,11.647204426324985,0.06974373907979033
5901,SSM Health Saint Mary's Hospital - Madison,362,Madison,WI,20.60938323668951,0.05693199789140749
5902,SSM Health Saint Mary's Hospital - Saint Louis,676,Saint Louis,MO,47.14676761793826,0.06974373907979033
5903,SSM Health Saint Mary's Hospital-Centralia,106,Centralia,IL,7.188602283064824,0.06781700267042287
5904,SSM Health Saint Mary's Hospital-Janesville,50,Janesville,WI,2.8465998945703745,0.05693199789140749
5905,SSM Health St. Anthony Hospital-Shawnee,77,Shawnee,OK,4.5229401492300365,0.058739482457532945
5906,St. Bernard Parish Hospital,40,Chalmette,LA,2.2524626789885245,0.05631156697471311
5907,St. Bernards Medical Center,353,Jonesboro,AR,20.56594569719282,0.058260469397146804
5908,St. Charles Redmond,48,Redmond,OR,3.229966555183947,0.06729096989966556
5909,St. Clare Hospital,106,Lakewood,WA,6.558318531675548,0.061870929544108944
5910,St. Elizabeth Hospital,25,Enumclaw,WA,1.5467732386027235,0.061870929544108944
5911,St. Francis P&S Surgery & Heart Center,22,Monroe,LA,1.2388544734436884,0.05631156697471311
5912,St. James Healthcare,71,Butte,MT,2.736765064649915,0.03854598682605514
5913,St. James Parish Hospital,25,Lutcher,LA,1.4077891743678277,0.05631156697471311
5914,St. John's Riverside Hospital ParkCare Pavilion,190,Yonkers,NY,13.380532633158289,0.07042385596399099
5915,St. Joseph Hospital,203,Bethpage,NY,14.296042760690172,0.07042385596399099
5916,St. Joseph Mercy Ann Arbor,507,Ypsilanti,MI,33.23262829157499,0.06554759031868834
5917,St. Luke Hospital,10,Marion,KS,0.5421940928270043,0.05421940928270042
5918,St. Luke's Boise Medical Center,578,Boise,ID,26.959507944643775,0.04664274730907227
5919,St. Luke's Children's Hospital,0,Boise,ID,0.0,0.04664274730907227
5920,St. Luke's Elmore,59,Mountain Home,ID,2.751922091235264,0.04664274730907227
5921,St. Luke's Jerome Medical Center,25,Jerome,ID,1.1660686827268067,0.04664274730907227
5922,St. Luke's Magic Valley Medical Center,214,Twin Falls,ID,9.981547924141466,0.04664274730907227
5923,St. Luke's McCall,15,McCall,ID,0.6996412096360841,0.04664274730907227
5924,St. Luke's Meridian Medical Center,0,Meridian,ID,0.0,0.04664274730907227
5925,St. Luke's Nampa Medical Center,70,Nampa,ID,3.264992311635059,0.04664274730907227
5926,St. Luke's Rehabilitation Hospital,61,Boise,ID,2.8452075858534087,0.04664274730907227
5927,St. Luke's Upper Bucks Campus,0,Quakertown,PA,0.0,0.07063319033218464
5928,St. Luke's Wood River Medical Center,25,Ketchum,ID,1.1660686827268067,0.04664274730907227
5929,St. Mary Medical Center Long Beach,284,Long Beach,CA,22.164163547638225,0.07804282939309234
5930,St. Mary's Hospital,185,Athens,GA,13.984578156602138,0.07559231436001156
5931,St. Thomas More Hospital,133,Canon City,CO,10.134284760474044,0.07619762977800033
5932,St. Vincent Neighborhood Hospital Avon,20,Avon,IN,1.5234941006002898,0.07617470503001449
5933,St. Vincent Neighborhood Hospital Castleton,0,Indianapolis,IN,0.0,0.07617470503001449
5934,St. Vincent Neighborhood Hospital Indianapolis South,0,Indianapolis,IN,0.0,0.07617470503001449
5935,St. Vincent Neighborhood Hospital Noblesville,0,Noblesville,IN,0.0,0.07617470503001449
5936,St. Vincent Neighborhood Hospital Plainfield,0,Plainfield,IN,0.0,0.07617470503001449
5937,Stafford County Hospital,25,Stafford,KS,1.3554852320675106,0.05421940928270042
5938,Stafford Hospital,90,Stafford,VA,5.979679250921406,0.0664408805657934
5939,Stamford Hospital,305,Stamford,CT,20.500195388823762,0.06721375537319266
5940,Stanford Health - ValleyCare - Pleasanton,0,Pleasanton,CA,0.0,0.07804282939309234
5941,Stanford Health Care - ValleyCare-Livermore,207,Livermore,CA,16.154865684370115,0.07804282939309234
5942,Stanford Hospital,477,Stanford,CA,37.22642962050505,0.07804282939309234
5943,Stanislaus Surgical Hospital,23,Modesto,CA,1.794985076041124,0.07804282939309234
5944,Stanton County Hospital,16,Johnson,KS,0.8675105485232067,0.05421940928270042
5945,Star Valley Medical Center,22,Afton,WY,1.1652331371661386,0.05296514259846084
5946,Starke Hospital,15,Knox,IN,1.1426205754502172,0.07617470503001449
5947,Starr County Memorial Hospital,48,Rio Grande City,TX,3.4175798186834845,0.07119957955590593
5948,Starr Regional Medical Center - Athens,194,Athens,TN,13.701024208566109,0.07062383612662942
5949,State Hospital South,135,Blackfoot,ID,6.296770886724757,0.04664274730907227
5950,Staten Island University Hospital,627,Staten Island,NY,44.15575768942235,0.07042385596399099
5951,Steele Memorial Medical Center,18,Salmon,ID,0.8395694515633009,0.04664274730907227
5952,Stephens County Hospital,74,Toccoa,GA,5.5938312626408555,0.07559231436001156
5953,Stephens Memorial Hospital,25,Norway,ME,1.4320128479657388,0.05728051391862955
5954,Stephens Memorial Hospital,14,Breckenridge,TX,0.996794113782683,0.07119957955590593
5955,Sterling Regional MedCenter,25,Sterling,CO,1.9049407444500084,0.07619762977800033
5956,Sterling Surgical Hospital,10,Slidell,LA,0.5631156697471311,0.05631156697471311
5957,Sterlington Rehabilitation Hospital,10,Bastrop,LA,0.5631156697471311,0.05631156697471311
5958,Stevens Community Medical Center,25,Morris,MN,1.2738753455642122,0.050955013822568486
5959,Stevens County Hospital,17,Hugoton,KS,0.9217299578059072,0.05421940928270042
5960,Stewart Memorial Community Hospital,25,Lake City,IA,1.5585461237635152,0.062341844950540605
5961,Stillwater Billings Clinic,10,Columbus,MT,0.3854598682605514,0.03854598682605514
5962,Stillwater Medical Center,103,Stillwater,OK,6.0501666931258935,0.058739482457532945
5963,Stone County Medical Center,25,Mountain View,AR,1.45651173492867,0.058260469397146804
5964,Stonecrest Center,162,Detroit,MI,10.618709631627512,0.06554759031868834
5965,StoneSprings Hospital Center,124,Dulles,VA,8.238669190158383,0.0664408805657934
5966,Stonewall Jackson Memorial Hospital,70,Weston,WV,5.129229949373834,0.07327471356248334
5967,Stonewall Memorial Hospital,20,Aspermont,TX,1.4239915911181187,0.07119957955590593
5968,Stony Brook Children's Hospital,0,Stony Brook,NY,0.0,0.07042385596399099
5969,Stony Brook Eastern Long Island Hospital,90,Greenport,NY,6.33814703675919,0.07042385596399099
5970,Stony Brook Southampton Hospital,94,Southampton,NY,6.619842460615153,0.07042385596399099
5971,Stony Brook University Hospital,695,Stony Brook,NY,48.94457989497374,0.07042385596399099
5972,Stormont Vail Behavioral Health Center,0,Topeka,KS,0.0,0.05421940928270042
5973,Stormont Vail Hospital,439,Topeka,KS,23.802320675105484,0.05421940928270042
5974,Story County Medical Center-North Campus,17,Nevada,IA,1.0598113641591902,0.062341844950540605
